lcode,ldesc,mcode,mdesc,scode,sdesc,code
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,04,"민속 또는 전통의상을 입고 있는 여성[Note](a) 그들의 전통 의상을 입고 있는 카우걸, 미국 원주민, 에스키모, 원주민 여성 포함(b) 기모노, 사리 또는 젤라바를 입은 여성 제외(02-03-09)",020304
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,05,"나신의 여성, 또는 속옷, 수영복, 또는 기타 다른 가벼운 의상을 입고 있는 여성",020305
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,06,"욕실에 있는 여성, 화장을 하고 있는 여성",020306
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,07,이브닝드레스를 입고 있는 여성,020307
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,08,"운동을 하고 있는 여성, 여성 무용수,  여성 고적대장",020308
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,09,"기모노, 사리(전통 인도 여성복), 젤라바(북아프리카 의상)를 입고 있는 여성",020309
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,10,도시 의상을 입은 여성,020310
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,11,"요리를 하고 있거나 집안일을 하고 있는 여성, 웨이트리스",020311
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,12,농업 일을 하고 있는 여성,020312
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,13,"바느질을 하고 있는 여성, 실을 잣는 여성, 털실을 뜨는 여성",020313
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,14,타자기와 함께 있거나 다른 사무를 하고 있는 여성,020314
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,15,기타 다른 전문 직업인 (여성)[Note] 우주비행사를 포함,020315
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,16,여성의 실루엣,020316
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,17,앉아 있거나 무릎을 꿇고 있거나누워 있는 여성,020317
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,18,마시고 있거나 먹고 있는 여성,020318
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,19,담배를 피고 있는 여성,020319
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,20,"말, 노새 또는 당나귀를 타고 있거나 이들과 함께 있는 여성",020320
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,21,기타 동물을 타고 있거나 동물과 함께 있는 여성(02-03-20 제외),020321
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,22,"우화적이거나 신화적인 여성인물, 마녀, 그로테스크풍 여성",020322
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,23,도안화(양식화)된 여성,020323
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,24,수명의 여성,020324
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,25,무장한 여성 또는 갑옷 또는 제복을 입고 있는 여성,020325
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,26,"여성음악가, 악기와 함께 있는 여성, 오케스트라 지휘자",020326
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,28,임신한 여성,020328
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,30,기타 여성,020330
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",03,여성,34,한국 전통의상을 입고 있는 여성,020334
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",01,"머리, 상반신",020501
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",02,소년,020502
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",03,소녀,020503
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",04,"민속 또는 전통의상을 입고 있는 어린이[Note] 그들의 전통 의상을 입고 있는 카우보이, 미국 원주민, 에스키모, 원주민 어린이 포함",020504
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",05,작업복을 입고 있거나 제복을 입고 있는 어린이,020505
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",06,아기(태아),020506
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",08,운동을 하고 있거나 놀이를 하고 있는 어린이,020508
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",17,"앉아 있거나, 무릎을 꿇고 있거나, 네 발로 기고 있는 어린이",020517
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",18,마시고 있거나 먹고 있는 어린이,020518
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",19,울고 있는 어린이,020519
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",20,악기와 함께 있는 어린이,020520
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",21,동물과 함께 있는 어린이,020521
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",22,남녀로 짝을 지은 어린이,020522
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",23,도안화(양식화)된 어린이,020523
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",24,수명의 어린이,020524
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",27,어린이의 그림자 또는 실루엣,020527
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",30,기타 어린이,020530
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",05,"어린이[Note](02-01, 02-03 또는 02-07)로 분류되는 청년은 포함하지 않음",34,한국 전통의상을 입고 있는 어린이,020534
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",07,"혼성 그룹, 단체장면[Note](a) 혼성그룹이란 남·여 그룹 또는 어른과 어린이 그룹을 말하며, 남성, 여성, 어린이 각각의 그룹은 (02-01), (02-03), (02-05)로 분류(b) 그러나 상기 어느 그룹이라도 본 분류상 특정 장면을 연상시키면 본 분류를 적용",01,남녀 한 쌍 또는 어른과 어린이의 머리 또는 상반신,020701
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",07,"혼성 그룹, 단체장면[Note](a) 혼성그룹이란 남·여 그룹 또는 어른과 어린이 그룹을 말하며, 남성, 여성, 어린이 각각의 그룹은 (02-01), (02-03), (02-05)로 분류(b) 그러나 상기 어느 그룹이라도 본 분류상 특정 장면을 연상시키면 본 분류를 적용",02,남녀 한 쌍,020702
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",07,"혼성 그룹, 단체장면[Note](a) 혼성그룹이란 남·여 그룹 또는 어른과 어린이 그룹을 말하며, 남성, 여성, 어린이 각각의 그룹은 (02-01), (02-03), (02-05)로 분류(b) 그러나 상기 어느 그룹이라도 본 분류상 특정 장면을 연상시키면 본 분류를 적용",04,"민속 또는 전통의상을 입고 있는 남녀 한 쌍[Note]그들의 전통 의상을 입고 있는 카우보이, 미국 원주민, 에스키모, 원주민 사람들 포함",020704
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",07,"혼성 그룹, 단체장면[Note](a) 혼성그룹이란 남·여 그룹 또는 어른과 어린이 그룹을 말하며, 남성, 여성, 어린이 각각의 그룹은 (02-01), (02-03), (02-05)로 분류(b) 그러나 상기 어느 그룹이라도 본 분류상 특정 장면을 연상시키면 본 분류를 적용",05,"나신의 남녀 한 쌍, 또는 속옷 또는 기타 다른 가벼운 의상을 입고 있는 남녀 한 쌍",020705
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",07,"혼성 그룹, 단체장면[Note](a) 혼성그룹이란 남·여 그룹 또는 어른과 어린이 그룹을 말하며, 남성, 여성, 어린이 각각의 그룹은 (02-01), (02-03), (02-05)로 분류(b) 그러나 상기 어느 그룹이라도 본 분류상 특정 장면을 연상시키면 본 분류를 적용",09,여성(들)과 아기(들),020709
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",07,"혼성 그룹, 단체장면[Note](a) 혼성그룹이란 남·여 그룹 또는 어른과 어린이 그룹을 말하며, 남성, 여성, 어린이 각각의 그룹은 (02-01), (02-03), (02-05)로 분류(b) 그러나 상기 어느 그룹이라도 본 분류상 특정 장면을 연상시키면 본 분류를 적용",10,여성(들)과 어린이(들),020710
02,"사람[Note](a) 사람을 표현하는 문자(27-03-01)(b) 머리는(02-1), (02-03), (02-05), (02-07)로 분류할수 있으나, (02-09-25)로 분류할 수 없음",07,"혼성 그룹, 단체장면[Note](a) 혼성그룹이란 남·여 그룹 또는 어른과 어린이 그룹을 말하며, 남성, 여성, 어린이 각각의 그룹은 (02-01), (02-03), (02-05)로 분류(b) 그러나 상기 어느 그룹이라도 본 분류상 특정 장면을 연상시키면 본 분류를 적용",11,"남성(들)과 아기(들), 남성(들)과 어린이(들)",020711
